host_since,neighbourhood,city,accommodates,price
3/31/2016,Luxembourg,Paris,4,199
11/7/2015,Hotel-de-Ville,Paris,4,295
10/19/2017,Palais-Bourbon,Paris,4,204
2/9/2017,Opera,Paris,8,550
9/15/2016,Pantheon,Paris,2,59
1/14/2018,Temple,Paris,2,43
7/6/2015,Opera,Paris,6,160
11/2/2017,Louvre,Paris,4,120
3/7/2014,Temple,Paris,7,370
4/28/2018,Observatoire,Paris,4,180
4/18/2014,Passy,Paris,4,182
10/9/2015,Vaugirard,Paris,4,81
9/26/2018,Passy,Paris,6,600
4/23/2016,Popincourt,Paris,2,79
11/1/2011,Buttes-Chaumont,Paris,4,110
2/13/2013,Passy,Paris,2,79
11/24/2013,Louvre,Paris,6,120
8/19/2015,Observatoire,Paris,4,150
3/1/2019,Elysee,Paris,6,540
3/11/2019,Elysee,Paris,2,78
10/3/2018,Hotel-de-Ville,Paris,3,139
2/28/2018,Buttes-Montmartre,Paris,2,59
8/3/2012,Buttes-Montmartre,Paris,2,99
4/1/2013,Batignolles-Monceau,Paris,3,160
11/13/2015,Gobelins,Paris,6,160
11/18/2015,Passy,Paris,2,80
11/24/2014,Passy,Paris,2,70
4/22/2019,Pantheon,Paris,4,85
4/29/2019,Menilmontant,Paris,2,39
11/22/2013,Luxembourg,Paris,4,250
10/7/2013,Vaugirard,Paris,7,500
5/13/2016,Passy,Paris,2,40
4/13/2018,Buttes-Montmartre,Paris,6,175
1/17/2015,Enclos-St-Laurent,Paris,5,135
2/2/2015,Louvre,Paris,1,40
5/31/2014,Bourse,Paris,3,120
6/30/2014,Buttes-Chaumont,Paris,2,60
1/13/2014,Palais-Bourbon,Paris,5,600
4/13/2013,Opera,Paris,5,400
5/2/2017,Observatoire,Paris,4,50
7/4/2015,Palais-Bourbon,Paris,2,60
12/21/2016,Popincourt,Paris,2,50
11/18/2011,Buttes-Montmartre,Paris,5,160
4/5/2013,Batignolles-Monceau,Paris,4,150
1/28/2011,Popincourt,Paris,2,90
7/24/2011,Elysee,Paris,4,200
7/22/2013,Reuilly,Paris,7,103
8/1/2013,Vaugirard,Paris,4,180
9/29/2013,Enclos-St-Laurent,Paris,6,135
12/3/2013,Opera,Paris,6,280
12/16/2013,Vaugirard,Paris,4,180
1/2/2014,Popincourt,Paris,4,205
3/28/2013,Bourse,Paris,2,99
3/9/2014,Vaugirard,Paris,4,85
3/24/2014,Hotel-de-Ville,Paris,6,191
2/28/2013,Popincourt,Paris,4,140
8/29/2014,Batignolles-Monceau,Paris,14,450
5/20/2014,Popincourt,Paris,3,75
11/9/2013,Buttes-Montmartre,Paris,2,56
10/12/2014,Popincourt,Paris,3,80
9/27/2014,Louvre,Paris,6,290
5/31/2014,Enclos-St-Laurent,Paris,6,190
5/19/2015,Reuilly,Paris,2,59
3/25/2014,Enclos-St-Laurent,Paris,5,180
7/12/2015,Elysee,Paris,4,286
8/18/2015,Popincourt,Paris,1,89
1/27/2014,Palais-Bourbon,Paris,6,250
3/4/2016,Popincourt,Paris,4,250
1/6/2013,Buttes-Chaumont,Paris,4,80
3/17/2016,Observatoire,Paris,2,92
6/13/2013,Enclos-St-Laurent,Paris,4,160
2/25/2016,Bourse,Paris,2,75
5/31/2011,Observatoire,Paris,9,90
1/2/2017,Passy,Paris,6,250
4/29/2014,Passy,Paris,4,275
3/20/2017,Enclos-St-Laurent,Paris,5,195
1/15/2015,Opera,Paris,5,178
4/14/2014,Luxembourg,Paris,4,250
5/7/2017,Buttes-Montmartre,Paris,2,58
6/25/2017,Gobelins,Paris,4,50
7/2/2017,Popincourt,Paris,6,275
8/22/2017,Bourse,Paris,6,387
10/19/2011,Popincourt,Paris,2,60
8/25/2014,Observatoire,Paris,4,110
1/8/2018,Menilmontant,Paris,3,80
3/22/2016,Vaugirard,Paris,5,258
4/18/2018,Vaugirard,Paris,4,100
5/12/2013,Batignolles-Monceau,Paris,2,70
11/23/2015,Hotel-de-Ville,Paris,3,130
10/21/2013,Popincourt,Paris,6,400
9/14/2015,Batignolles-Monceau,Paris,5,150
10/1/2016,Batignolles-Monceau,Paris,3,89
7/2/2018,Buttes-Montmartre,Paris,4,110
6/10/2016,Opera,Paris,2,55
1/19/2018,Enclos-St-Laurent,Paris,4,110
10/1/2018,Buttes-Chaumont,Paris,3,90
7/2/2012,Buttes-Chaumont,Paris,4,461
5/4/2015,Reuilly,Paris,6,170
2/10/2019,Menilmontant,Paris,2,45
12/22/2013,Batignolles-Monceau,Paris,2,70
8/4/2016,Menilmontant,Paris,2,45
3/12/2015,Observatoire,Paris,4,170
4/30/2016,Bourse,Paris,2,125
8/31/2016,Palais-Bourbon,Paris,2,78
8/14/2014,Passy,Paris,2,45
1/15/2014,Enclos-St-Laurent,Paris,2,53
6/29/2016,Opera,Paris,2,43
4/20/2013,Popincourt,Paris,4,140
5/16/2016,Pantheon,Paris,6,117
5/16/2016,Pantheon,Paris,5,76
7/6/2020,Passy,Paris,1,34
11/29/2020,Vaugirard,Paris,4,42
3/25/2013,Buttes-Montmartre,Paris,6,120
3/31/2013,Observatoire,Paris,8,400
4/25/2013,Buttes-Chaumont,Paris,4,88
2/24/2012,Hotel-de-Ville,Paris,4,280
10/12/2014,Opera,Paris,6,109
7/2/2014,Bourse,Paris,4,79
4/14/2015,Buttes-Chaumont,Paris,2,39
4/10/2014,Batignolles-Monceau,Paris,5,200
10/17/2015,Observatoire,Paris,2,60
5/11/2014,Vaugirard,Paris,5,160
2/17/2016,Opera,Paris,2,89
4/9/2012,Popincourt,Paris,3,70
6/23/2014,Vaugirard,Paris,4,100
7/27/2013,Louvre,Paris,4,290
2/8/2016,Batignolles-Monceau,Paris,5,150
12/17/2015,Luxembourg,Paris,2,58
6/29/2014,Pantheon,Paris,5,150
7/28/2016,Buttes-Montmartre,Paris,2,115
7/8/2017,Passy,Paris,4,157
2/24/2018,Pantheon,Paris,1,75
5/21/2018,Buttes-Chaumont,Paris,2,61
6/26/2016,Hotel-de-Ville,Paris,4,90
4/4/2014,Enclos-St-Laurent,Paris,7,150
1/4/2019,Temple,Paris,6,210
12/2/2016,Hotel-de-Ville,Paris,4,150
3/5/2019,Luxembourg,Paris,2,115
9/14/2013,Batignolles-Monceau,Paris,2,60
2/1/2014,Observatoire,Paris,4,150
4/8/2019,Observatoire,Paris,2,80
3/3/2015,Vaugirard,Paris,5,140
7/24/2020,Gobelins,Paris,1,45
11/30/2014,Enclos-St-Laurent,Paris,6,130
3/9/2017,Vaugirard,Paris,2,50
3/3/2015,Popincourt,Paris,1,35
5/28/2012,Enclos-St-Laurent,Paris,5,240
5/21/2012,Hotel-de-Ville,Paris,6,276
9/11/2013,Enclos-St-Laurent,Paris,4,50
3/31/2014,Batignolles-Monceau,Paris,2,43
12/7/2014,Vaugirard,Paris,6,350
1/18/2015,Palais-Bourbon,Paris,3,98
2/28/2015,Gobelins,Paris,7,190
9/28/2014,Pantheon,Paris,4,220
8/24/2015,Temple,Paris,2,62
7/12/2014,Batignolles-Monceau,Paris,8,450
5/27/2016,Opera,Paris,4,160
10/12/2016,Menilmontant,Paris,5,169
2/6/2017,Palais-Bourbon,Paris,6,450
9/14/2011,Reuilly,Paris,5,149
10/25/2013,Observatoire,Paris,2,62
9/15/2017,Luxembourg,Paris,8,250
10/7/2017,Elysee,Paris,2,65
10/21/2017,Louvre,Paris,6,300
11/5/2017,Hotel-de-Ville,Paris,8,477
4/27/2015,Pantheon,Paris,4,185
12/1/2015,Pantheon,Paris,6,230
4/25/2018,Batignolles-Monceau,Paris,6,170
10/15/2015,Observatoire,Paris,2,52
10/6/2016,Luxembourg,Paris,7,242
9/21/2016,Observatoire,Paris,2,64
7/18/2014,Pantheon,Paris,3,195
4/1/2014,Enclos-St-Laurent,Paris,1,30
7/8/2018,Reuilly,Paris,2,50
1/3/2019,Buttes-Chaumont,Paris,6,200
2/4/2019,Buttes-Chaumont,Paris,2,70
8/27/2016,Vaugirard,Paris,2,50
8/24/2018,Batignolles-Monceau,Paris,2,50
3/14/2014,Temple,Paris,2,50
5/16/2016,Pantheon,Paris,2,54
10/26/2019,Pantheon,Paris,6,230
2/2/2016,Pantheon,Paris,2,48
2/18/2017,Batignolles-Monceau,Paris,1,40
9/11/2012,Bourse,Paris,3,60
2/13/2012,Popincourt,Paris,2,58
3/17/2013,Popincourt,Paris,6,270
4/5/2013,Louvre,Paris,2,70
5/27/2013,Reuilly,Paris,8,290
6/4/2013,Vaugirard,Paris,10,395
8/18/2013,Louvre,Paris,2,50
8/26/2013,Elysee,Paris,10,172
10/28/2013,Vaugirard,Paris,2,60
10/7/2013,Pantheon,Paris,6,280
2/18/2014,Elysee,Paris,6,295
7/9/2013,Buttes-Montmartre,Paris,3,74
4/13/2014,Opera,Paris,2,80
3/7/2015,Passy,Paris,7,330
5/12/2015,Enclos-St-Laurent,Paris,4,104
6/12/2015,Menilmontant,Paris,9,150
4/2/2015,Popincourt,Paris,4,110
5/3/2014,Vaugirard,Paris,4,111
4/22/2012,Buttes-Montmartre,Paris,3,70
4/12/2015,Popincourt,Paris,6,81
12/19/2015,Temple,Paris,4,66
12/23/2015,Vaugirard,Paris,4,110
7/29/2014,Batignolles-Monceau,Paris,4,100
3/2/2016,Observatoire,Paris,5,95
5/9/2015,Hotel-de-Ville,Paris,5,220
3/28/2014,Louvre,Paris,5,94
11/22/2011,Palais-Bourbon,Paris,3,130
4/21/2016,Menilmontant,Paris,4,116
11/21/2016,Observatoire,Paris,4,91
5/1/2016,Observatoire,Paris,2,89
4/14/2017,Opera,Paris,4,69
4/29/2017,Louvre,Paris,2,70
11/21/2014,Vaugirard,Paris,4,159
12/2/2014,Popincourt,Paris,7,115
10/15/2013,Batignolles-Monceau,Paris,2,70
2/5/2016,Popincourt,Paris,2,31
8/5/2015,Enclos-St-Laurent,Paris,2,85
8/9/2017,Enclos-St-Laurent,Paris,2,40
8/15/2014,Temple,Paris,6,300
11/12/2017,Louvre,Paris,4,97
12/16/2017,Menilmontant,Paris,2,85
3/1/2018,Enclos-St-Laurent,Paris,4,38
6/3/2014,Pantheon,Paris,2,60
7/10/2013,Passy,Paris,4,166
7/23/2015,Buttes-Montmartre,Paris,2,45
4/27/2018,Reuilly,Paris,3,70
5/26/2014,Vaugirard,Paris,2,108
4/3/2014,Enclos-St-Laurent,Paris,2,50
11/15/2014,Elysee,Paris,6,390
6/18/2018,Louvre,Paris,6,110
6/24/2018,Palais-Bourbon,Paris,3,260
9/4/2018,Menilmontant,Paris,2,90
9/19/2018,Hotel-de-Ville,Paris,4,179
6/3/2014,Popincourt,Paris,3,52
4/18/2016,Temple,Paris,2,70
5/27/2013,Vaugirard,Paris,4,65
4/22/2014,Buttes-Montmartre,Paris,3,70
6/1/2017,Hotel-de-Ville,Paris,2,150
1/26/2016,Buttes-Montmartre,Paris,2,60
3/25/2017,Opera,Paris,2,60
6/9/2019,Popincourt,Paris,2,55
11/19/2015,Vaugirard,Paris,2,46
7/15/2019,Luxembourg,Paris,4,130
10/25/2015,Buttes-Montmartre,Paris,2,42
7/20/2015,Buttes-Montmartre,Paris,1,39
1/6/2014,Opera,Paris,5,180
7/7/2014,Reuilly,Paris,4,45
12/22/2014,Batignolles-Monceau,Paris,2,77
2/4/2019,Popincourt,Paris,2,55
5/11/2016,Buttes-Chaumont,Paris,6,120
3/23/2015,Temple,Paris,2,60
3/18/2016,Popincourt,Paris,1,26
7/9/2015,Gobelins,Paris,3,49
1/3/2019,Elysee,Paris,4,141
5/26/2015,Passy,Paris,2,39
4/24/2011,Gobelins,Paris,1,45
5/7/2011,Pantheon,Paris,3,80
5/18/2012,Enclos-St-Laurent,Paris,3,61
5/29/2012,Gobelins,Paris,3,90
10/10/2011,Temple,Paris,3,49
3/19/2013,Elysee,Paris,3,150
5/16/2011,Enclos-St-Laurent,Paris,3,67
5/14/2013,Louvre,Paris,3,200
7/19/2012,Batignolles-Monceau,Paris,3,106
6/21/2013,Buttes-Montmartre,Paris,5,85
7/10/2013,Temple,Paris,3,96
9/2/2013,Enclos-St-Laurent,Paris,5,87
2/12/2012,Buttes-Montmartre,Paris,3,67
10/5/2013,Palais-Bourbon,Paris,3,129
11/12/2013,Opera,Paris,3,145
7/28/2014,Menilmontant,Paris,3,82
8/26/2013,Luxembourg,Paris,3,160
10/12/2014,Bourse,Paris,1,35
3/27/2015,Opera,Paris,3,110
4/8/2015,Pantheon,Paris,3,89
6/1/2015,Gobelins,Paris,1,70
6/27/2015,Batignolles-Monceau,Paris,3,66
7/5/2015,Menilmontant,Paris,3,55
9/4/2013,Opera,Paris,3,90
2/26/2016,Batignolles-Monceau,Paris,1,32
7/3/2015,Popincourt,Paris,5,149
6/7/2016,Vaugirard,Paris,3,93
8/19/2013,Buttes-Chaumont,Paris,3,80
1/29/2014,Reuilly,Paris,3,70
1/22/2015,Vaugirard,Paris,1,50
8/13/2012,Opera,Paris,3,100
5/24/2015,Popincourt,Paris,3,89
10/23/2017,Hotel-de-Ville,Paris,3,120
11/19/2017,Passy,Paris,1,30
9/1/2014,Buttes-Chaumont,Paris,3,70
5/17/2018,Vaugirard,Paris,1,95
8/25/2014,Buttes-Montmartre,Paris,3,60
5/10/2015,Vaugirard,Paris,3,55
7/2/2013,Observatoire,Paris,3,58
7/17/2016,Reuilly,Paris,1,59
3/20/2016,Gobelins,Paris,3,70
4/18/2012,Popincourt,Paris,3,170
8/26/2012,Buttes-Montmartre,Paris,3,55
7/21/2016,Observatoire,Paris,3,95
5/23/2019,Vaugirard,Paris,3,110
7/16/2014,Buttes-Montmartre,Paris,3,32
7/3/2014,Popincourt,Paris,3,50
6/26/2015,Observatoire,Paris,3,75
6/23/2015,Popincourt,Paris,3,93
2/5/2015,Batignolles-Monceau,Paris,3,60
5/19/2015,Louvre,Paris,3,95
8/3/2015,Batignolles-Monceau,Paris,3,110
6/24/2013,Louvre,Paris,3,75
10/8/2015,Batignolles-Monceau,Paris,3,65
6/22/2019,Enclos-St-Laurent,Paris,3,50
11/8/2015,Vaugirard,Paris,4,60
3/22/2017,Gobelins,Paris,4,95
3/24/2017,Gobelins,Paris,4,45
1/9/2018,Enclos-St-Laurent,Paris,4,175
8/23/2012,Batignolles-Monceau,Paris,4,72
6/21/2014,Menilmontant,Paris,4,60
2/18/2016,Observatoire,Paris,4,60
11/20/2016,Menilmontant,Paris,4,36
5/15/2010,Menilmontant,Paris,4,75
9/17/2011,Opera,Paris,4,98
2/13/2012,Louvre,Paris,4,185
6/12/2012,Reuilly,Paris,4,94
7/4/2012,Reuilly,Paris,4,100
7/14/2012,Batignolles-Monceau,Paris,4,165
9/19/2012,Batignolles-Monceau,Paris,4,170
12/27/2012,Bourse,Paris,4,159
1/26/2012,Temple,Paris,4,52
3/21/2012,Menilmontant,Paris,4,65
6/20/2012,Gobelins,Paris,4,75
7/17/2013,Opera,Paris,4,99
7/26/2013,Hotel-de-Ville,Paris,4,92
3/7/2013,Temple,Paris,4,98
11/7/2013,Gobelins,Paris,4,115
10/17/2013,Vaugirard,Paris,4,140
4/22/2014,Observatoire,Paris,4,80
4/21/2013,Temple,Paris,4,140
7/20/2014,Popincourt,Paris,4,80
12/9/2013,Enclos-St-Laurent,Paris,4,109
10/1/2014,Batignolles-Monceau,Paris,4,110
11/26/2014,Observatoire,Paris,4,85
10/30/2012,Menilmontant,Paris,4,50
3/7/2014,Buttes-Montmartre,Paris,4,79
1/14/2015,Buttes-Chaumont,Paris,4,75
5/13/2015,Popincourt,Paris,4,110
7/22/2012,Reuilly,Paris,4,55
5/29/2015,Batignolles-Monceau,Paris,4,58
6/9/2015,Luxembourg,Paris,4,95
4/16/2014,Popincourt,Paris,4,109
10/9/2014,Bourse,Paris,4,97
8/13/2014,Popincourt,Paris,4,130
8/27/2013,Louvre,Paris,4,130
9/9/2015,Opera,Paris,4,264
6/25/2014,Popincourt,Paris,4,55
11/24/2015,Luxembourg,Paris,4,120
6/29/2015,Vaugirard,Paris,4,120
3/26/2016,Gobelins,Paris,4,98
7/19/2014,Reuilly,Paris,4,127
6/3/2014,Observatoire,Paris,4,87
6/26/2015,Vaugirard,Paris,4,100
4/13/2016,Gobelins,Paris,4,124
6/4/2016,Popincourt,Paris,4,151
9/4/2014,Bourse,Paris,4,150
5/20/2015,Popincourt,Paris,4,280
1/21/2015,Passy,Paris,4,100
11/26/2014,Temple,Paris,4,98
3/1/2017,Popincourt,Paris,4,130
3/20/2017,Popincourt,Paris,4,58
5/15/2017,Enclos-St-Laurent,Paris,4,90
9/25/2015,Luxembourg,Paris,4,99
6/13/2017,Temple,Paris,4,90
7/18/2017,Observatoire,Paris,4,50
11/17/2013,Vaugirard,Paris,4,130
9/28/2017,Gobelins,Paris,4,55
6/27/2014,Buttes-Montmartre,Paris,4,40
1/7/2016,Enclos-St-Laurent,Paris,4,125
12/11/2017,Vaugirard,Paris,4,99
3/25/2018,Menilmontant,Paris,4,52
9/11/2015,Popincourt,Paris,4,60
9/7/2015,Batignolles-Monceau,Paris,4,127
2/10/2015,Enclos-St-Laurent,Paris,4,98
12/2/2014,Elysee,Paris,4,350
1/12/2016,Vaugirard,Paris,4,80
3/5/2013,Menilmontant,Paris,4,80
8/31/2018,Enclos-St-Laurent,Paris,4,80
7/1/2012,Gobelins,Paris,4,80
11/2/2015,Vaugirard,Paris,4,83
8/24/2013,Popincourt,Paris,4,75
8/11/2014,Buttes-Montmartre,Paris,4,100
2/25/2013,Batignolles-Monceau,Paris,4,143
4/22/2019,Buttes-Chaumont,Paris,4,65
9/8/2017,Passy,Paris,4,75
7/10/2019,Pantheon,Paris,4,70
7/12/2014,Vaugirard,Paris,4,110
8/21/2013,Popincourt,Paris,4,65
3/11/2019,Popincourt,Paris,4,66
11/7/2019,Hotel-de-Ville,Paris,4,160
5/19/2013,Enclos-St-Laurent,Paris,4,65
3/28/2015,Opera,Paris,4,130
7/2/2019,Vaugirard,Paris,4,85
7/25/2015,Reuilly,Paris,4,74
8/6/2020,Reuilly,Paris,4,102
1/10/2010,Louvre,Paris,2,250
6/16/2012,Passy,Paris,2,77
6/18/2012,Bourse,Paris,2,150
11/22/2011,Passy,Paris,2,123
9/20/2012,Luxembourg,Paris,2,130
8/19/2012,Buttes-Montmartre,Paris,2,65
10/12/2012,Enclos-St-Laurent,Paris,2,55
4/2/2013,Opera,Paris,2,65
4/14/2013,Luxembourg,Paris,2,80
4/16/2013,Enclos-St-Laurent,Paris,2,85
6/13/2013,Opera,Paris,2,105
6/19/2012,Opera,Paris,2,80
10/6/2013,Observatoire,Paris,2,200
7/27/2013,Temple,Paris,2,100
12/16/2013,Vaugirard,Paris,2,65
4/12/2011,Popincourt,Paris,2,120
3/12/2012,Temple,Paris,2,105
9/3/2013,Enclos-St-Laurent,Paris,2,80
11/2/2014,Luxembourg,Paris,2,190
3/19/2015,Gobelins,Paris,2,40
5/10/2014,Vaugirard,Paris,2,103
7/20/2015,Observatoire,Paris,2,55
8/3/2014,Vaugirard,Paris,2,35
9/15/2015,Vaugirard,Paris,2,55
9/23/2015,Menilmontant,Paris,2,60
11/21/2014,Louvre,Paris,2,86
8/11/2014,Buttes-Montmartre,Paris,2,50
7/1/2016,Enclos-St-Laurent,Paris,2,50
6/6/2016,Pantheon,Paris,2,71
1/27/2017,Elysee,Paris,2,130
6/6/2016,Popincourt,Paris,2,85
4/25/2017,Hotel-de-Ville,Paris,2,53
2/18/2015,Elysee,Paris,2,60
7/12/2016,Pantheon,Paris,2,60
7/11/2013,Batignolles-Monceau,Paris,2,52
4/25/2014,Opera,Paris,2,115
3/22/2014,Temple,Paris,2,48
6/28/2009,Popincourt,Paris,2,90
6/19/2016,Batignolles-Monceau,Paris,2,50
3/23/2018,Vaugirard,Paris,2,60
2/8/2016,Bourse,Paris,2,85
8/4/2012,Enclos-St-Laurent,Paris,2,65
7/21/2013,Menilmontant,Paris,2,70
8/8/2015,Batignolles-Monceau,Paris,2,78
6/4/2018,Buttes-Montmartre,Paris,2,140
5/13/2014,Popincourt,Paris,2,65
4/23/2014,Batignolles-Monceau,Paris,2,75
1/10/2016,Palais-Bourbon,Paris,2,65
4/29/2014,Bourse,Paris,2,75
3/23/2015,Enclos-St-Laurent,Paris,2,80
9/16/2015,Popincourt,Paris,2,65
4/22/2015,Reuilly,Paris,2,80
8/23/2013,Menilmontant,Paris,2,80
1/6/2014,Opera,Paris,2,60
3/31/2015,Vaugirard,Paris,2,80
6/16/2015,Palais-Bourbon,Paris,2,60
7/28/2019,Gobelins,Paris,2,60
8/16/2015,Buttes-Montmartre,Paris,2,89
10/11/2015,Popincourt,Paris,2,50
3/2/2018,Elysee,Paris,2,39
12/11/2015,Popincourt,Paris,2,48
7/6/2012,Buttes-Chaumont,Paris,2,45
12/25/2012,Enclos-St-Laurent,Paris,2,55
6/17/2012,Palais-Bourbon,Paris,2,78
3/16/2013,Enclos-St-Laurent,Paris,2,65
11/17/2013,Popincourt,Paris,2,60
12/13/2013,Enclos-St-Laurent,Paris,2,44
3/4/2014,Popincourt,Paris,2,50
9/18/2013,Menilmontant,Paris,2,70
7/26/2012,Popincourt,Paris,2,90
2/10/2015,Palais-Bourbon,Paris,2,58
3/14/2015,Popincourt,Paris,2,35
6/3/2015,Batignolles-Monceau,Paris,2,90
5/23/2012,Popincourt,Paris,2,58
7/23/2013,Elysee,Paris,2,57
8/15/2015,Menilmontant,Paris,2,39
10/4/2013,Bourse,Paris,2,75
6/19/2017,Vaugirard,Paris,2,70
9/10/2014,Menilmontant,Paris,2,70
5/30/2014,Buttes-Montmartre,Paris,2,95
3/24/2014,Gobelins,Paris,2,80
12/6/2010,Reuilly,Paris,2,55
4/6/2016,Observatoire,Paris,2,99
8/12/2014,Enclos-St-Laurent,Paris,2,130
6/22/2014,Luxembourg,Paris,2,50
8/16/2015,Opera,Paris,2,70
7/1/2016,Luxembourg,Paris,2,65
10/2/2015,Reuilly,Paris,2,48
8/6/2016,Temple,Paris,2,69
8/24/2016,Enclos-St-Laurent,Paris,2,75
1/20/2016,Reuilly,Paris,2,75
7/2/2018,Popincourt,Paris,2,50
3/8/2016,Buttes-Montmartre,Paris,2,85
4/12/2011,Menilmontant,Paris,2,90
1/14/2016,Menilmontant,Paris,2,37
10/5/2018,Menilmontant,Paris,2,57
6/15/2019,Buttes-Chaumont,Paris,2,45
6/16/2015,Buttes-Montmartre,Paris,2,100
6/22/2014,Enclos-St-Laurent,Paris,2,95
11/4/2012,Popincourt,Paris,2,120
5/9/2013,Temple,Paris,2,80
8/23/2013,Popincourt,Paris,2,65
8/29/2012,Louvre,Paris,2,83
12/20/2015,Reuilly,Paris,2,50
2/24/2015,Vaugirard,Paris,2,100
8/2/2017,Pantheon,Paris,2,90
7/3/2012,Temple,Paris,2,121
7/12/2013,Vaugirard,Paris,2,70
4/3/2020,Pantheon,Paris,2,63
4/30/2011,Temple,Paris,2,178
9/5/2011,Enclos-St-Laurent,Paris,2,65
9/14/2011,Opera,Paris,2,159
6/26/2012,Vaugirard,Paris,2,150
7/21/2012,Enclos-St-Laurent,Paris,2,68
7/20/2012,Buttes-Montmartre,Paris,2,90
6/4/2013,Batignolles-Monceau,Paris,2,145
5/4/2013,Hotel-de-Ville,Paris,2,110
7/20/2013,Buttes-Chaumont,Paris,2,95
8/21/2013,Popincourt,Paris,2,95
1/3/2014,Popincourt,Paris,2,70
3/5/2014,Buttes-Montmartre,Paris,2,65
3/16/2014,Popincourt,Paris,2,110
3/17/2014,Palais-Bourbon,Paris,2,180
12/2/2013,Observatoire,Paris,2,110
4/13/2014,Opera,Paris,2,85
4/13/2013,Bourse,Paris,2,75
1/7/2014,Buttes-Montmartre,Paris,2,145
4/21/2014,Enclos-St-Laurent,Paris,2,42
5/21/2014,Hotel-de-Ville,Paris,2,217
6/19/2014,Opera,Paris,2,95
10/7/2014,Passy,Paris,2,300
11/26/2012,Reuilly,Paris,2,55
3/1/2015,Passy,Paris,2,180
5/12/2015,Menilmontant,Paris,2,71
6/29/2015,Popincourt,Paris,2,105
7/16/2015,Passy,Paris,2,75
7/5/2015,Louvre,Paris,2,130
9/13/2014,Temple,Paris,2,179
7/4/2015,Enclos-St-Laurent,Paris,2,45
2/26/2014,Louvre,Paris,2,250
4/19/2012,Vaugirard,Paris,2,83
1/2/2014,Vaugirard,Paris,2,250
11/3/2015,Popincourt,Paris,2,62
12/10/2015,Buttes-Chaumont,Paris,2,70
1/21/2016,Hotel-de-Ville,Paris,2,140
1/31/2016,Pantheon,Paris,2,65
1/22/2016,Buttes-Chaumont,Paris,2,71
6/27/2015,Elysee,Paris,2,146
11/2/2015,Menilmontant,Paris,2,50
4/20/2014,Menilmontant,Paris,2,79
4/25/2016,Buttes-Chaumont,Paris,2,60
5/4/2016,Menilmontant,Paris,2,49
6/20/2016,Vaugirard,Paris,2,50
12/14/2013,Enclos-St-Laurent,Paris,2,94
8/25/2014,Menilmontant,Paris,2,45
9/30/2011,Popincourt,Paris,2,100
5/9/2015,Passy,Paris,2,125
8/25/2014,Buttes-Montmartre,Paris,2,70
6/14/2016,Vaugirard,Paris,2,60
1/2/2017,Buttes-Chaumont,Paris,2,50
1/3/2017,Luxembourg,Paris,2,100
9/29/2012,Enclos-St-Laurent,Paris,2,120
4/22/2017,Menilmontant,Paris,2,80
3/2/2017,Hotel-de-Ville,Paris,2,350
5/29/2016,Reuilly,Paris,2,79
5/11/2013,Temple,Paris,2,79
7/30/2017,Buttes-Montmartre,Paris,2,45
8/4/2014,Elysee,Paris,2,110
11/26/2014,Popincourt,Paris,2,70
3/3/2015,Opera,Paris,2,85
6/21/2014,Buttes-Montmartre,Paris,2,69
2/16/2012,Opera,Paris,2,90
4/11/2013,Popincourt,Paris,2,75
5/14/2014,Buttes-Montmartre,Paris,2,90
7/6/2016,Opera,Paris,2,85
7/31/2017,Luxembourg,Paris,2,130
10/16/2011,Buttes-Chaumont,Paris,2,48
4/16/2014,Gobelins,Paris,2,59
3/4/2014,Buttes-Montmartre,Paris,2,115
8/23/2015,Batignolles-Monceau,Paris,2,50
6/27/2016,Batignolles-Monceau,Paris,2,60
2/9/2017,Hotel-de-Ville,Paris,2,70
7/24/2012,Bourse,Paris,2,70
7/22/2014,Observatoire,Paris,2,55
5/13/2015,Batignolles-Monceau,Paris,2,50
6/28/2018,Hotel-de-Ville,Paris,2,200
9/13/2018,Louvre,Paris,2,85
1/2/2012,Popincourt,Paris,2,99
2/10/2016,Opera,Paris,2,80
1/20/2019,Opera,Paris,2,100
8/17/2011,Bourse,Paris,2,106
6/9/2013,Passy,Paris,2,95
11/30/2012,Reuilly,Paris,2,100
7/25/2014,Menilmontant,Paris,2,25
10/28/2013,Buttes-Montmartre,Paris,2,59
8/13/2015,Palais-Bourbon,Paris,2,28
4/6/2014,Menilmontant,Paris,2,35
7/26/2012,Vaugirard,Paris,2,95
4/24/2014,Reuilly,Paris,2,80
11/27/2015,Temple,Paris,2,100
10/31/2015,Menilmontant,Paris,2,65
8/1/2012,Reuilly,Paris,2,60
10/8/2019,Elysee,Paris,2,157
1/21/2013,Menilmontant,Paris,2,70
7/16/2014,Passy,Paris,2,70
5/16/2015,Menilmontant,Paris,2,50
10/17/2014,Gobelins,Paris,2,39
4/23/2016,Popincourt,Paris,2,48
7/22/2013,Popincourt,Paris,2,99
5/20/2017,Buttes-Montmartre,Paris,2,60
7/2/2015,Popincourt,Paris,2,80
9/6/2016,Reuilly,Paris,2,55
7/20/2016,Enclos-St-Laurent,Paris,2,49
8/4/2013,Buttes-Montmartre,Paris,2,120
11/11/2011,Buttes-Montmartre,Paris,2,118
4/13/2012,Temple,Paris,2,115
5/7/2012,Vaugirard,Paris,2,150
12/10/2012,Popincourt,Paris,2,52
12/14/2012,Temple,Paris,2,70
3/6/2013,Vaugirard,Paris,2,45
